# label=tilt  fov_half_deg=15.00000000
capture_idx,pan_rad,tilt_rad,ldir_x,ldir_y,lmean_x,lmean_y,pt_x,pt_y
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43204508,-0.11387398
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43234825,-0.11112128
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43234292,-0.10829626
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43231923,-0.10547549
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43256909,-0.10272841
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43192466,-0.09977967
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43184578,-0.09697417
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43077172,-0.09396029
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42957917,-0.09094255
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43012909,-0.08830498
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43085899,-0.08570311
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43049296,-0.08288773
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.43099344,-0.08024471
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42970612,-0.07728005
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42967959,-0.07455649
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42953717,-0.07181966
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42868627,-0.06897619
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42850849,-0.06625284
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42742317,-0.06340221
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42711112,-0.06067993
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42797085,-0.05812537
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42722856,-0.05535694
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42756018,-0.05273446
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42718046,-0.05002858
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42658487,-0.04730730
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42627039,-0.04462656
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42514290,-0.04187294
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42399776,-0.03913484
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42393102,-0.03650676
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42324990,-0.03383316
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42384846,-0.03126493
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42453117,-0.02869737
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42380096,-0.02603676
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42375304,-0.02342483
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42388880,-0.02082428
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42290960,-0.01817571
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42211378,-0.01554731
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42110174,-0.01292323
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42097316,-0.01033424
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42012880,-0.00773453
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42056833,-0.00516142
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.42019208,-0.00257831
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.41799998,0.00000000
0,-0.00314159,-0.26389378,-0.10504274,0.99446771,0.42120559,-0.00103675,0.41949210,0.00257401
