# label=tilt  fov_half_deg=15.00000000
capture_idx,pan_rad,tilt_rad,ldir_x,ldir_y,lmean_x,lmean_y,pt_x,pt_y
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.68980380,-0.10665241
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69044522,-0.10241783
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69898107,-0.09930466
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69957724,-0.09501391
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69320513,-0.08982010
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69374321,-0.08556497
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69425517,-0.08130662
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69474099,-0.07704521
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69520063,-0.07278106
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69662929,-0.06861202
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69504567,-0.06415247
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69841512,-0.06014392
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.68680920,-0.05490119
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69610875,-0.05134805
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69042434,-0.04667116
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69668646,-0.04280183
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69294206,-0.03830544
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69316406,-0.03405290
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69335995,-0.02979907
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.69352974,-0.02554412
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.68967530,-0.02116551
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.68879250,-0.01690879
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.68288431,-0.01257183
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.68294860,-0.00838148
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.68098717,-0.00417855
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.68099999,0.00000000
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67898724,0.00416628
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67894889,0.00833240
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67788511,0.01247980
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67779577,0.01663900
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67768092,0.02079757
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67754055,0.02495537
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67737467,0.02911222
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67718329,0.03326798
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67696641,0.03742248
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67672405,0.04157558
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67845169,0.04586183
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67616290,0.04987675
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67584414,0.05402468
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67549992,0.05817058
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67513028,0.06231429
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67374004,0.06635763
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66834738,0.06996978
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67188111,0.07451026
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66644521,0.07804986
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67091616,0.08274969
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.67039578,0.08686481
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66985017,0.09097666
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66531909,0.09452244
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66472659,0.09860300
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66312084,0.10252688
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.65556812,0.10548179
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66181274,0.11065670
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66112130,0.11471543
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66040497,0.11876985
0,-0.00314159,-0.26546460,-0.18528255,0.98268529,0.67570532,0.03392724,0.66162997,0.12318587
