# label=pan  fov_half_deg=15.00000000
capture_idx,pan_rad,tilt_rad,ldir_x,ldir_y,lmean_x,lmean_y,pt_x,pt_y
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.64133695,-0.43304988
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.63979516,-0.42188763
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.63888478,-0.41093804
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.63708071,-0.39981504
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.63597433,-0.38891313
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.63477764,-0.37803590
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.63341451,-0.36716680
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.63188103,-0.35630719
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.63144728,-0.34572833
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62969846,-0.33491224
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62805430,-0.32416572
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62713131,-0.31360441
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62586737,-0.30301607
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62532059,-0.29259654
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62430496,-0.28212531
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62248709,-0.27155439
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62177425,-0.26120567
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.62042116,-0.25078706
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61845864,-0.24031416
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61783139,-0.23007451
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61721202,-0.21986151
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61537400,-0.20951509
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61382143,-0.19924275
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61358138,-0.18915909
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61121161,-0.17885648
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61105088,-0.16882829
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.61044944,-0.15877173
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.60911428,-0.14866693
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.60752734,-0.13856828
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.60666582,-0.12855785
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.60548931,-0.11854419
0,-0.25942873,-0.10707188,-0.11242480,0.99366024,1.59241891,-0.00420711,1.60385202,-0.10852325
