# label=pan  fov_half_deg=15.00000000
capture_idx,pan_rad,tilt_rad,ldir_x,ldir_y,lmean_x,lmean_y,pt_x,pt_y
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.39771742,-0.10482625
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.39796573,-0.10228435
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.39800384,-0.09969476
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.39957956,-0.09748780
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40133773,-0.09531145
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40162270,-0.09277956
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40257472,-0.09040114
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40488048,-0.08831288
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40502341,-0.08574406
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40534598,-0.08321704
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40702590,-0.08096242
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40751499,-0.07846352
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40730059,-0.07583344
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40756139,-0.07329746
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41017108,-0.07117144
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40852882,-0.06830701
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40864405,-0.06575137
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40983042,-0.06336498
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41120067,-0.06099583
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41087415,-0.05837314
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41370184,-0.05618741
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41265043,-0.05346802
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41346697,-0.05099623
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41426872,-0.04851644
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41505556,-0.04602873
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41572800,-0.04352287
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41638528,-0.04101039
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41623079,-0.03841795
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41755460,-0.03595765
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41796674,-0.03341084
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41926090,-0.03092653
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42163777,-0.02850178
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42110604,-0.02587119
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42035823,-0.02323716
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42069266,-0.02066726
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41931292,-0.01802114
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41691730,-0.01535592
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41520452,-0.01274225
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41027640,-0.01007165
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40763093,-0.00750445
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40446955,-0.00496385
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40369239,-0.00247706
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40329999,0.00000000
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40139244,0.00246295
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40206972,0.00493440
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40203187,0.00740137
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40207885,0.00987051
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40612511,0.01745445
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40820769,0.02005401
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41157163,0.02275154
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41381978,0.02542365
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41225916,0.02786781
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40988639,0.03023502
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41118837,0.03286900
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40908596,0.03522838
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40497862,0.03737938
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40916385,0.04283566
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40690550,0.04512500
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40920332,0.04792331
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40731360,0.05023739
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40898110,0.05299267
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41043187,0.05574339
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.40988409,0.05823258
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41456385,0.06149481
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41862590,0.06472487
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42009676,0.06759413
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42381658,0.07086316
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42416202,0.07359910
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42055298,0.07563392
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41958943,0.07812145
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42224447,0.08129955
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42144342,0.08383034
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41837424,0.08589183
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41999165,0.08891296
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42334627,0.09234076
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.41964947,0.09423550
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42237610,0.09757394
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42682873,0.10136527
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.42921042,0.10471701
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.43195493,0.10819907
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.43544754,0.11191785
0,-0.35185838,-0.35342917,0.08519082,0.99636465,0.41274292,-0.00000064,0.43649319,0.11504637
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.39723394,-0.10469882
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.39844998,-0.10240881
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.39897386,-0.09993774
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.39919095,-0.09739298
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.39764055,-0.09443342
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.39753047,-0.09183421
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.39828161,-0.08943709
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40097236,-0.08746043
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40189280,-0.08508131
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40407253,-0.08295560
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40427971,-0.08041617
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40466732,-0.07791523
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40405637,-0.07522941
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40451036,-0.07274875
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40435795,-0.07016276
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40438632,-0.06761438
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40607708,-0.06533834
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40479029,-0.06258571
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40308943,-0.05979264
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40404277,-0.05740260
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40646827,-0.05520497
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40461758,-0.05242718
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40691661,-0.05018832
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40969993,-0.04798137
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.40998663,-0.04546659
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.41045679,-0.04297102
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.41160840,-0.04053991
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.41254643,-0.03807789
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.41137748,-0.03542571
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.41178647,-0.03291681
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.41337689,-0.03049250
1,-0.29059735,-0.29059735,0.17365235,0.98480702,0.41646570,0.00171098,0.41295757,-0.02791502
