# label=tilt  fov_half_deg=15.00000000
capture_idx,pan_rad,tilt_rad,ldir_x,ldir_y,lmean_x,lmean_y,pt_x,pt_y
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43591299,-0.11489345
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43438217,-0.11164403
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43331297,-0.10853924
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43465085,-0.10604435
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43470957,-0.10323674
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43416564,-0.10029736
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43243119,-0.09710563
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43438671,-0.09474880
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43310111,-0.09168815
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43081479,-0.08844576
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43154553,-0.08583967
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43000198,-0.08279320
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.43001035,-0.08006167
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.42980456,-0.07729776
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.42928547,-0.07448810
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.42825497,-0.07160527
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.42848883,-0.06894443
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.42752022,-0.06610004
0,0.00000000,-0.35342917,-0.10174750,0.99481026,0.42215823,-0.00100569,0.42702749,-0.06334352
