# label=pan  fov_half_deg=15.00000000
capture_idx,pan_rad,tilt_rad,ldir_x,ldir_y,lmean_x,lmean_y,pt_x,pt_y
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.39423631,-0.10390874
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.39564129,-0.10168693
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.39606377,-0.09920880
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.39695650,-0.09684783
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.39725140,-0.09434101
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.39684843,-0.09167665
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.39847676,-0.08948091
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.39999532,-0.08724732
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40003398,-0.08468779
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40191747,-0.08251317
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40339700,-0.08024059
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40250699,-0.07749927
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40297495,-0.07502807
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40411667,-0.07267795
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40376677,-0.07006019
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40330137,-0.06743297
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40607708,-0.06533834
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40656916,-0.06286074
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40655156,-0.06030620
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40612188,-0.05769798
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40815281,-0.05543376
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40818773,-0.05288978
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.40939781,-0.05049435
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.41109042,-0.04814422
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.41137809,-0.04562090
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.41244593,-0.04317927
0,-0.35657078,-0.35342917,0.25371724,0.96727843,0.42308554,0.00258729,0.41190694,-0.04056931
